HS,51334100,ANTIPSYCHOTIC THIAZOLES,NA,AIMABLE
HS,51334200,ANTIPSYCHOTIC THIEPINS,NA,AIMABLE
HS,51334300,ANTIPSYCHOTIC THIOXANTHENES,NA,AIMABLE
HS,51330000,ANTIPSYCHOTICS,NA,AIMABLE
HS,51334400,"ANTIPSYCHOTICS, SYNTHESIZED",NA,AIMABLE
HS,49101601,ANTIQUES,NA,AIMABLE
HS,4910160100,ANTIQUES,NA,AIMABLE
HS,51471600,ANTISEPTIC ACETATES,NA,AIMABLE
HS,51471700,ANTISEPTIC ACIDS,NA,AIMABLE
HS,51471800,ANTISEPTIC ACRIDINES,NA,AIMABLE
HS,51471900,ANTISEPTIC ALCOHOLS,NA,AIMABLE
HS,51472000,ANTISEPTIC ALDEHYDES,NA,AIMABLE
HS,51471500,ANTISEPTIC ALKENES AND AMIDINES AND AMINES AND AMMONIA-BASED COMPOUNDS,NA,AIMABLE
HS,51472100,ANTISEPTIC AMIDES,NA,AIMABLE
HS,51472400,ANTISEPTIC BENZOATES,NA,AIMABLE
HS,51472300,ANTISEPTIC BORATES AND CHLORINE-BASED COMPOUNDS AND HEAVY METALS AND HERBAL PREPARATIONS,NA,AIMABLE
HS,51472500,ANTISEPTIC CHLOROBENZENES,NA,AIMABLE
HS,51472600,ANTISEPTIC CRESOLS,NA,AIMABLE
HS,51472700,ANTISEPTIC FLUORINE COMPOUNDS,NA,AIMABLE
HS,51472800,ANTISEPTIC GUANIDINES,NA,AIMABLE
HS,51472900,ANTISEPTIC HALOGENS,NA,AIMABLE
HS,51473100,ANTISEPTIC IMIDAZOLES AND KETONES AND LIPIDS AND NITROFURANS,NA,AIMABLE
HS,51473200,ANTISEPTIC ORGANOMETALLIC COMPOUNDS,NA,AIMABLE
HS,51473300,ANTISEPTIC PHENOLS,NA,AIMABLE
HS,51473400,ANTISEPTIC PYRIDINES,NA,AIMABLE
HS,51473500,ANTISEPTIC PYRIMIDINES AND SILVERS AND UREAS AND WATERS,NA,AIMABLE
HS,51473000,ANTISEPTIC QUATERNARY AMMONIUM COMPOUNDS,NA,AIMABLE
HS,51473600,ANTISEPTIC QUINOLINES,NA,AIMABLE
HS,51473700,ANTISEPTIC SULFUR COMPOUNDS,NA,AIMABLE
HS,51473800,ANTISEPTIC TERPENES,NA,AIMABLE
HS,51470000,ANTISEPTICS,NA,AIMABLE
HS,51172100,ANTISPASMODICS,NA,AIMABLE
HS,46182108,ANTISTATIC TOE STRAPS,NA,AIMABLE
HS,4618210800,ANTISTATIC TOE STRAPS,NA,AIMABLE
HS,51281500,ANTITUBERCULAR DRUGS,NA,AIMABLE
HS,51162600,ANTITUSSIVES AND ASSOCIATED COUGH REMEDIES,NA,AIMABLE
HS,51171900,ANTIULCER AND RELATED GASTROINTESTINAL GI DRUGS,NA,AIMABLE
HS,51341600,ANTIVIRAL ADAMANTANES,NA,AIMABLE
HS,51341700,ANTIVIRAL ALDEHYDES,NA,AIMABLE
HS,51341800,ANTIVIRAL AMIDES,NA,AIMABLE
HS,51341900,ANTIVIRAL AMIDINES AND AMINES AND BENZOXAZINES AND CYCLOHEXANES,NA,AIMABLE
HS,51342000,ANTIVIRAL AZOLES,NA,AIMABLE
HS,51342100,ANTIVIRAL BENZIMIDAZOLES,NA,AIMABLE
HS,51341500,ANTIVIRAL CARBOXYLIC ACIDS,NA,AIMABLE
HS,51343400,ANTIVIRAL CYCLOPENTANES AND DIOXOLANES AND FLUORENES AND INDOLIZINES,NA,AIMABLE
HS,51340000,ANTIVIRAL DRUGS,NA,AIMABLE
HS,51342300,ANTIVIRAL GUANINES,NA,AIMABLE
HS,51342400,ANTIVIRAL ISOQUINOLINES,NA,AIMABLE
HS,51343700,ANTIVIRAL KETONES AND MORPHOLINES AND NITRILES AND PYRIDAZINES,NA,AIMABLE
HS,51342500,ANTIVIRAL NUCLEOSIDES,NA,AIMABLE
HS,51343500,ANTIVIRAL ORGANOPHOSPHORUS COMPOUNDS,NA,AIMABLE
HS,51342700,ANTIVIRAL PEPTIDES,NA,AIMABLE
HS,51342800,ANTIVIRAL PIPERAZINES,NA,AIMABLE
HS,51342900,ANTIVIRAL PURINES,NA,AIMABLE
HS,51343000,ANTIVIRAL PYRIDINES,NA,AIMABLE
HS,51343100,ANTIVIRAL PYRIMIDINES,NA,AIMABLE
HS,51343200,ANTIVIRAL PYRROLIDINONES AND QUINOLINES AND THIAZOLES,NA,AIMABLE
HS,51342600,ANTIVIRAL SULFUR COMPOUNDS,NA,AIMABLE
HS,51343600,ANTIVIRAL THIOSEMICARBAZONES,NA,AIMABLE
HS,51343300,"ANTIVIRALS, SYNTHESIZED",NA,AIMABLE
HS,27111603,ANVILS,NA,AIMABLE
HS,2711160300,ANVILS,NA,AIMABLE
HS,42296001,AORTIC VALVE,NA,AIMABLE
HS,4229600100,AORTIC VALVE,NA,AIMABLE
HS,42181522,APPARATUS FOR GAIT ANALYSIS,NA,AIMABLE
HS,4218152200,APPARATUS FOR GAIT ANALYSIS,NA,AIMABLE
HS,53000000,APPAREL AND LUGGAGE AND PERSONAL CARE PRODUCTS,NA,AIMABLE
HS,50202601,APPLE JUICE,NA,AIMABLE
HS,5020260100,APPLE JUICE,NA,AIMABLE
HS,50381900,APPLE PUREES,NA,AIMABLE
HS,10161504,APPLE TREES,NA,AIMABLE
HS,1016150400,APPLE TREES,NA,AIMABLE
HS,50301500,APPLES,NA,AIMABLE
HS,27113003,APPLICATOR BRUSHES,NA,AIMABLE
HS,2711300300,APPLICATOR BRUSHES,NA,AIMABLE
HS,42141500,APPLICATOR SWABS AND COTTON BALLS,NA,AIMABLE
HS,50202701,APRICOT JUICE,NA,AIMABLE
HS,5020270100,APRICOT JUICE,NA,AIMABLE
HS,50382000,APRICOT PUREES,NA,AIMABLE
HS,50301600,APRICOTS,NA,AIMABLE
HS,20101618,APRON FEEDER,NA,AIMABLE
HS,2010161800,APRON FEEDER,NA,AIMABLE
HS,60106600,APTITUDE AND VOCATIONAL TESTING MATERIALS,NA,AIMABLE
HS,70101900,AQUACULTURE,NA,AIMABLE
HS,21111600,AQUACULTURE EQUIPMENT,NA,AIMABLE
HS,10131702,AQUARIUMS,NA,AIMABLE
HS,1013170200,AQUARIUMS,NA,AIMABLE
HS,50121700,AQUATIC INVERTEBRATES,NA,AIMABLE
HS,50121800,AQUATIC PLANTS,NA,AIMABLE
HS,27112811,ARBORS,NA,AIMABLE
HS,2711281100,ARBORS,NA,AIMABLE
HS,49181603,ARCHERY ARROWS,NA,AIMABLE
HS,4918160300,ARCHERY ARROWS,NA,AIMABLE
HS,49181602,ARCHERY BOWS,NA,AIMABLE
HS,4918160200,ARCHERY BOWS,NA,AIMABLE
HS,49181601,ARCHERY TARGETS,NA,AIMABLE
HS,4918160100,ARCHERY TARGETS,NA,AIMABLE
HS,72152604,ARCHITECTURAL SHEET METAL SERVICE,NA,AIMABLE
HS,7215260400,ARCHITECTURAL SHEET METAL SERVICE,NA,AIMABLE
HS,52101502,AREA RUGS,NA,AIMABLE
HS,5210150200,AREA RUGS,NA,AIMABLE
HS,12142004,ARGON GAS AR,NA,AIMABLE
HS,1214200400,ARGON GAS AR,NA,AIMABLE
HS,26101401,ARMATURE,NA,AIMABLE
HS,2610140100,ARMATURE,NA,AIMABLE
HS,53102508,ARMBANDS,NA,AIMABLE
HS,5310250800,ARMBANDS,NA,AIMABLE
HS,92112400,ARMED CONFLICTS AND INCIDENTS,NA,AIMABLE
HS,92121800,ARMORED CAR SERVICES AND MONEY TRANSPORT,NA,AIMABLE
HS,46101800,ARMS AND AMMUNITION ACCESSORIES,NA,AIMABLE
HS,12352005,AROMATIC OR HETEROCYCLIC COMPOUNDS,NA,AIMABLE
HS,1235200500,AROMATIC OR HETEROCYCLIC COMPOUNDS,NA,AIMABLE
HS,12191501,AROMATIC SOLVENTS,NA,AIMABLE
HS,1219150100,AROMATIC SOLVENTS,NA,AIMABLE
HS,23221000,ARRIVAL DEPARTMENT MACHINERY AND EQUIPMENT,NA,AIMABLE
HS,60121000,ART,NA,AIMABLE
HS,60121300,ART AND CRAFT CUTTING PRODUCTS,NA,AIMABLE
HS,56121100,ART CLASSROOM FURNISHINGS,NA,AIMABLE
HS,82141502,ART DESIGN OR GRAPHICS,NA,AIMABLE
HS,8214150200,ART DESIGN OR GRAPHICS,NA,AIMABLE
HS,82141500,ART DESIGN SERVICES,NA,AIMABLE
HS,60121900,ART FABRIC AND FABRIC DECORATION MATERIALS AND SUPPLIES,NA,AIMABLE
HS,60124400,ART METALS,NA,AIMABLE
HS,14111606,ART OR CRAFT PAPER,NA,AIMABLE
HS,1411160600,ART OR CRAFT PAPER,NA,AIMABLE
HS,51101908,ARTEMETHER,NA,AIMABLE
HS,5110190800,ARTEMETHER,NA,AIMABLE
HS,51102901,ARTEMETHER/LUMEFANTRINE,NA,AIMABLE
HS,5110290100,ARTEMETHER/LUMEFANTRINE,NA,AIMABLE
HS,51101914,ARTESUNATE,NA,AIMABLE
HS,5110191400,ARTESUNATE,NA,AIMABLE
HS,42203418,ARTHERECTOMY CATHETER,NA,AIMABLE
HS,4220341800,ARTHERECTOMY CATHETER,NA,AIMABLE
HS,50481500,ARTICHOKE PUREES,NA,AIMABLE
HS,50401500,ARTICHOKES,NA,AIMABLE
HS,30111802,ARTIFICIAL AGGREGATE,NA,AIMABLE
HS,3011180200,ARTIFICIAL AGGREGATE,NA,AIMABLE
HS,71121800,ARTIFICIAL LIFT SERVICES,NA,AIMABLE
HS,95121516,ARTIFICIAL ROCK AND ROCKWALL,NA,AIMABLE
HS,9512151600,ARTIFICIAL ROCK AND ROCKWALL,NA,AIMABLE
HS,50161510,ARTIFICIAL SWEETENING AGENTS,NA,AIMABLE
HS,5016151000,ARTIFICIAL SWEETENING AGENTS,NA,AIMABLE
HS,30121803,ARTIFICIAL TURF,NA,AIMABLE
HS,3012180300,ARTIFICIAL TURF,NA,AIMABLE
HS,95121515,ARTIFICIAL WATER FALL,NA,AIMABLE
HS,9512151500,ARTIFICIAL WATER FALL,NA,AIMABLE
HS,60120000,ARTS AND CRAFTS EQUIPMENT AND ACCESSORIES AND SUPPLIES,NA,AIMABLE
HS,11101510,ASBESTOS,NA,AIMABLE
HS,1110151000,ASBESTOS,NA,AIMABLE
HS,11151612,ASBESTOS THREAD,NA,AIMABLE
HS,1115161200,ASBESTOS THREAD,NA,AIMABLE
HS,11191805,ASH CONTAINING METALS OR METALLIC COMPOUNDS EXCEPT PRECIOUS METALS,NA,AIMABLE
HS,1119180500,ASH CONTAINING METALS OR METALLIC COMPOUNDS EXCEPT PRECIOUS METALS,NA,AIMABLE
HS,11191804,ASH CONTAINING PRECIOUS METAL OR PRECIOUS METAL COMPOUNDS,NA,AIMABLE
HS,1119180400,ASH CONTAINING PRECIOUS METAL OR PRECIOUS METAL COMPOUNDS,NA,AIMABLE
HS,47121706,ASH TRAYS,NA,AIMABLE
HS,4712170600,ASH TRAYS,NA,AIMABLE
HS,50401600,ASPARAGUS,NA,AIMABLE
HS,50481700,ASPARAGUS PUREES,NA,AIMABLE
HS,30121601,ASPHALT,NA,AIMABLE
HS,3012160100,ASPHALT,NA,AIMABLE
HS,22101621,ASPHALT DISTRIBUTOR,NA,AIMABLE
HS,2210162100,ASPHALT DISTRIBUTOR,NA,AIMABLE
HS,22101605,ASPHALT FINISHERS,NA,AIMABLE
HS,2210160500,ASPHALT FINISHERS,NA,AIMABLE
HS,22101627,ASPHALT MELTER,NA,AIMABLE
HS,2210162700,ASPHALT MELTER,NA,AIMABLE
HS,22101626,ASPHALT MIXING PLANT,NA,AIMABLE
HS,2210162600,ASPHALT MIXING PLANT,NA,AIMABLE
HS,22101622,ASPHALT RECYCLER,NA,AIMABLE
HS,2210162200,ASPHALT RECYCLER,NA,AIMABLE
HS,30121600,ASPHALTS,NA,AIMABLE
HS,23153400,ASSEMBLY MACHINES,NA,AIMABLE
HS,73151500,ASSEMBLY SERVICES,NA,AIMABLE
HS,80161700,ASSET RECOVERY SERVICE,NA,AIMABLE
HS,91111904,ASSISTED LIVING SERVICES,NA,AIMABLE
HS,9111190400,ASSISTED LIVING SERVICES,NA,AIMABLE
HS,45111701,ASSISTIVE LISTENING DEVICES,NA,AIMABLE
HS,4511170100,ASSISTIVE LISTENING DEVICES,NA,AIMABLE
HS,51241300,ASTRINGENTS,NA,AIMABLE
HS,60104300,ASTRONOMY,NA,AIMABLE
HS,60104302,ASTRONOMY CHARTS,NA,AIMABLE
HS,6010430200,ASTRONOMY CHARTS,NA,AIMABLE
HS,60104303,ASTRONOMY STUDY KITS,NA,AIMABLE
HS,6010430300,ASTRONOMY STUDY KITS,NA,AIMABLE
HS,51342701,ATAZANAVIR,NA,AIMABLE
HS,5134270100,ATAZANAVIR,NA,AIMABLE
HS,51263101,ATENOLOL,NA,AIMABLE
HS,5126310100,ATENOLOL,NA,AIMABLE
HS,72153100,ATHLETIC AND RECREATIONAL FACILITY CONSTRUCTION SERVICES,NA,AIMABLE
HS,53111900,ATHLETIC FOOTWEAR,NA,AIMABLE
HS,53102900,ATHLETIC WEAR,NA,AIMABLE
HS,41115407,ATOMIC ABSORPTION AA SPECTROMETERS,NA,AIMABLE
HS,4111540700,ATOMIC ABSORPTION AA SPECTROMETERS,NA,AIMABLE
HS,26140000,ATOMIC AND NUCLEAR ENERGY MACHINERY AND EQUIPMENT,NA,AIMABLE
HS,60104505,ATOMIC MODELS,NA,AIMABLE
HS,6010450500,ATOMIC MODELS,NA,AIMABLE
HS,51151616,ATROPINE,NA,AIMABLE
HS,5115161600,ATROPINE,NA,AIMABLE
HS,42152901,ATTACHMENTS OR REPLACEMENT PARTS FOR DENTAL INSTRUMENTS,NA,AIMABLE
HS,4215290100,ATTACHMENTS OR REPLACEMENT PARTS FOR DENTAL INSTRUMENTS,NA,AIMABLE
HS,25131704,ATTACK AIRCRAFT,NA,AIMABLE
HS,2513170400,ATTACK AIRCRAFT,NA,AIMABLE
HS,25131903,ATTACK HELICOPTERS,NA,AIMABLE
HS,2513190300,ATTACK HELICOPTERS,NA,AIMABLE
HS,32101515,ATTENUATORS,NA,AIMABLE
HS,3210151500,ATTENUATORS,NA,AIMABLE
HS,43201502,AUDIO ACCELERATOR CARDS,NA,AIMABLE
HS,4320150200,AUDIO ACCELERATOR CARDS,NA,AIMABLE
HS,52161547,AUDIO AMPLIFIER,NA,AIMABLE
HS,5216154700,AUDIO AMPLIFIER,NA,AIMABLE
HS,52161500,AUDIO AND VISUAL EQUIPMENT,NA,AIMABLE
HS,45110000,AUDIO AND VISUAL PRESENTATION AND COMPOSING EQUIPMENT,NA,AIMABLE
HS,45111713,AUDIO DISTRIBUTION AMPLIFIER,NA,AIMABLE
HS,4511171300,AUDIO DISTRIBUTION AMPLIFIER,NA,AIMABLE
HS,45111707,AUDIO EQUIPMENT CONNECTOR AND STAGE BOX,NA,AIMABLE
HS,4511170700,AUDIO EQUIPMENT CONNECTOR AND STAGE BOX,NA,AIMABLE
HS,52161602,AUDIO OR VIDEO HEAD CLEANERS,NA,AIMABLE
HS,5216160200,AUDIO OR VIDEO HEAD CLEANERS,NA,AIMABLE
HS,45111700,AUDIO PRESENTATION AND COMPOSING EQUIPMENT AND HARDWARE AND CONTROLLERS,NA,AIMABLE
HS,41112104,AUDIO TRANSDUCERS,NA,AIMABLE
HS,4111210400,AUDIO TRANSDUCERS,NA,AIMABLE
HS,52161548,AUDIO TURNTABLE,NA,AIMABLE
HS,5216154800,AUDIO TURNTABLE,NA,AIMABLE
HS,52161600,AUDIO VISUAL EQUIPMENT ACCESSORIES,NA,AIMABLE
HS,86141702,AUDIO VISUAL TECHNOLOGY,NA,AIMABLE
HS,8614170200,AUDIO VISUAL TECHNOLOGY,NA,AIMABLE
HS,42182401,AUDIOMETERS OR ACCESSORIES,NA,AIMABLE
HS,4218240100,AUDIOMETERS OR ACCESSORIES,NA,AIMABLE
HS,42182403,AUDIOMETRIC BOOTHS OR ACOUSTIC HEARING TEST CHAMBERS,NA,AIMABLE
HS,4218240300,AUDIOMETRIC BOOTHS OR ACOUSTIC HEARING TEST CHAMBERS,NA,AIMABLE
HS,84111600,AUDIT SERVICES,NA,AIMABLE
HS,56112101,AUDITORIUM OR STADIUM OR SPECIAL USE SEATING,NA,AIMABLE
HS,5611210100,AUDITORIUM OR STADIUM OR SPECIAL USE SEATING,NA,AIMABLE
HS,56112300,AUDITORIUM OR STADIUM OR SPECIAL USE SEATING PARTS AND ACCESSORIES,NA,AIMABLE
HS,51241000,AURAL PREPARATIONS,NA,AIMABLE
HS,43233201,AUTHENTICATION SERVER SOFTWARE,NA,AIMABLE
HS,4323320100,AUTHENTICATION SERVER SOFTWARE,NA,AIMABLE
HS,26111729,AUTO BATTERY CHARGER UNIT,NA,AIMABLE
HS,2611172900,AUTO BATTERY CHARGER UNIT,NA,AIMABLE
HS,39111540,AUTO LIFT LIGHTING SYSTEM,NA,AIMABLE
HS,3911154000,AUTO LIFT LIGHTING SYSTEM,NA,AIMABLE
HS,80141901,AUTO SHOWS OR OTHER EXHIBITS,NA,AIMABLE
HS,8014190100,AUTO SHOWS OR OTHER EXHIBITS,NA,AIMABLE
HS,42281500,AUTOCLAVE AND STERILIZER EQUIPMENT AND ACCESSORIES,NA,AIMABLE
HS,43221501,AUTOMATED ATTENDANT SYSTEMS,NA,AIMABLE
HS,4322150100,AUTOMATED ATTENDANT SYSTEMS,NA,AIMABLE
HS,42172101,AUTOMATED EXTERNAL DEFIBRILLATORS AED OR HARD PADDLES,NA,AIMABLE
HS,4217210100,AUTOMATED EXTERNAL DEFIBRILLATORS AED OR HARD PADDLES,NA,AIMABLE
HS,45121709,AUTOMATED FILM PROCESSOR,NA,AIMABLE
HS,4512170900,AUTOMATED FILM PROCESSOR,NA,AIMABLE
HS,41111735,AUTOMATED MICROSCOPE STAGES,NA,AIMABLE
HS,4111173500,AUTOMATED MICROSCOPE STAGES,NA,AIMABLE
HS,30171510,AUTOMATIC DOORS,NA,AIMABLE
HS,3017151000,AUTOMATIC DOORS,NA,AIMABLE
HS,24102300,AUTOMATIC GUIDED VEHICLES AGV,NA,AIMABLE
HS,44102408,AUTOMATIC LABELING SYSTEMS,NA,AIMABLE
HS,4410240800,AUTOMATIC LABELING SYSTEMS,NA,AIMABLE
HS,48111401,AUTOMATIC TELLER MACHINES ATMS,NA,AIMABLE
HS,4811140100,AUTOMATIC TELLER MACHINES ATMS,NA,AIMABLE
HS,48111304,AUTOMATIC TICKET CHECKING AND COLLECTING MACHINE,NA,AIMABLE
HS,4811130400,AUTOMATIC TICKET CHECKING AND COLLECTING MACHINE,NA,AIMABLE
HS,25173813,AUTOMATIC TRANSMISSIONS,NA,AIMABLE
HS,2517381300,AUTOMATIC TRANSMISSIONS,NA,AIMABLE
HS,32151900,AUTOMATION CONTROL CONNECTIVITY DEVICES,NA,AIMABLE
HS,32150000,AUTOMATION CONTROL DEVICES AND COMPONENTS AND ACCESSORIES,NA,AIMABLE
HS,25181707,AUTOMOBILE CARRIER TRAILERS,NA,AIMABLE
HS,2518170700,AUTOMOBILE CARRIER TRAILERS,NA,AIMABLE
HS,25181601,AUTOMOBILE CHASSIS,NA,AIMABLE
HS,2518160100,AUTOMOBILE CHASSIS,NA,AIMABLE
HS,25172504,AUTOMOBILE OR LIGHT TRUCK TIRES,NA,AIMABLE
HS,2517250400,AUTOMOBILE OR LIGHT TRUCK TIRES,NA,AIMABLE
HS,25171901,AUTOMOBILE RIMS OR WHEELS,NA,AIMABLE
HS,2517190100,AUTOMOBILE RIMS OR WHEELS,NA,AIMABLE
HS,25172001,AUTOMOBILE SUSPENSION SYSTEMS,NA,AIMABLE
HS,2517200100,AUTOMOBILE SUSPENSION SYSTEMS,NA,AIMABLE
HS,25172502,AUTOMOBILE TIRE TUBES,NA,AIMABLE
HS,2517250200,AUTOMOBILE TIRE TUBES,NA,AIMABLE
HS,25101503,AUTOMOBILES OR CARS,NA,AIMABLE
HS,2510150300,AUTOMOBILES OR CARS,NA,AIMABLE
HS,31181800,AUTOMOTIVE BOOTS AND COVERS,NA,AIMABLE
HS,25171702,AUTOMOTIVE BRAKING SYSTEMS,NA,AIMABLE
HS,2517170200,AUTOMOTIVE BRAKING SYSTEMS,NA,AIMABLE
HS,26121800,AUTOMOTIVE CABLE,NA,AIMABLE
HS,25181600,AUTOMOTIVE CHASSIS,NA,AIMABLE
HS,25171602,AUTOMOTIVE DEFROSTING OR DEFOGGING SYSTEMS,NA,AIMABLE
HS,2517160200,AUTOMOTIVE DEFROSTING OR DEFOGGING SYSTEMS,NA,AIMABLE
HS,25172203,AUTOMOTIVE DOORS,NA,AIMABLE
HS,2517220300,AUTOMOTIVE DOORS,NA,AIMABLE
HS,41113101,AUTOMOTIVE EXHAUST EMISSION ANALYZERS,NA,AIMABLE
HS,4111310100,AUTOMOTIVE EXHAUST EMISSION ANALYZERS,NA,AIMABLE
HS,25172602,AUTOMOTIVE FENDERS,NA,AIMABLE
HS,2517260200,AUTOMOTIVE FENDERS,NA,AIMABLE
HS,72121300,AUTOMOTIVE GARAGE AND SERVICE STATION CONSTRUCTION SERVICES,NA,AIMABLE
HS,27140000,AUTOMOTIVE SPECIALTY TOOLS,NA,AIMABLE
HS,60106101,AUTOMOTIVE TEACHING AIDS OR MATERIALS,NA,AIMABLE
HS,6010610100,AUTOMOTIVE TEACHING AIDS OR MATERIALS,NA,AIMABLE
HS,25172601,AUTOMOTIVE TRIM,NA,AIMABLE
HS,2517260100,AUTOMOTIVE TRIM,NA,AIMABLE
HS,25171906,AUTOMOTIVE WHEEL COVER,NA,AIMABLE
HS,2517190600,AUTOMOTIVE WHEEL COVER,NA,AIMABLE
HS,25172303,AUTOMOTIVE WINDOWS,NA,AIMABLE
HS,2517230300,AUTOMOTIVE WINDOWS,NA,AIMABLE
HS,25171502,AUTOMOTIVE WINDSHIELD WIPERS,NA,AIMABLE
HS,2517150200,AUTOMOTIVE WINDSHIELD WIPERS,NA,AIMABLE
HS,51150000,AUTONOMIC NERVOUS SYSTEM DRUGS,NA,AIMABLE
HS,42261509,AUTOPSY DISSECTION KITS,NA,AIMABLE
HS,4226150900,AUTOPSY DISSECTION KITS,NA,AIMABLE
HS,42261600,AUTOPSY EQUIPMENT AND SUPPLIES,NA,AIMABLE
HS,42261700,AUTOPSY FURNITURE,NA,AIMABLE
HS,42261512,AUTOPSY SAWS,NA,AIMABLE
HS,4226151200,AUTOPSY SAWS,NA,AIMABLE
HS,42261607,AUTOPSY SPECIMEN BAGS OR CONTAINERS,NA,AIMABLE
HS,4226160700,AUTOPSY SPECIMEN BAGS OR CONTAINERS,NA,AIMABLE
HS,42261703,AUTOPSY TABLES OR ACCESSORIES,NA,AIMABLE
HS,4226170300,AUTOPSY TABLES OR ACCESSORIES,NA,AIMABLE
HS,41115714,AUTOSAMPLERS,NA,AIMABLE
HS,4111571400,AUTOSAMPLERS,NA,AIMABLE
HS,42294601,AUTOTRANSFUSION BLOOD OR TRANSFER BAGS,NA,AIMABLE
HS,4229460100,AUTOTRANSFUSION BLOOD OR TRANSFER BAGS,NA,AIMABLE
HS,42294600,AUTOTRANSFUSION PRODUCTS,NA,AIMABLE
HS,42294603,AUTOTRANSFUSION UNITS,NA,AIMABLE
HS,4229460300,AUTOTRANSFUSION UNITS,NA,AIMABLE
HS,42294608,AUTOTRANSFUSION WASTE COLLECTION BAGS,NA,AIMABLE
HS,4229460800,AUTOTRANSFUSION WASTE COLLECTION BAGS,NA,AIMABLE
HS,26111611,AUXILIARY GENERATOR,NA,AIMABLE
HS,2611161100,AUXILIARY GENERATOR,NA,AIMABLE
HS,25202004,AUXILIARY POWER UNIT SYSTEMS APUS,NA,AIMABLE
HS,2520200400,AUXILIARY POWER UNIT SYSTEMS APUS,NA,AIMABLE
HS,39122307,AUXILIARY RELAY,NA,AIMABLE
HS,3912230700,AUXILIARY RELAY,NA,AIMABLE
HS,15101504,AVIATION FUEL,NA,AIMABLE
HS,1510150400,AVIATION FUEL,NA,AIMABLE
HS,50481800,AVOCADO PUREES,NA,AIMABLE
HS,50401700,AVOCADOS,NA,AIMABLE
HS,49101700,AWARDS,NA,AIMABLE
HS,27112302,AWLS,NA,AIMABLE
HS,2711230200,AWLS,NA,AIMABLE
HS,30151901,AWNINGS,NA,AIMABLE
HS,3015190100,AWNINGS,NA,AIMABLE
HS,27112005,AXES,NA,AIMABLE
HS,2711200500,AXES,NA,AIMABLE
HS,40151602,AXIAL FLOW COMPRESSORS,NA,AIMABLE
HS,4015160200,AXIAL FLOW COMPRESSORS,NA,AIMABLE
HS,40151546,AXIAL SPLIT PUMPS,NA,AIMABLE
HS,4015154600,AXIAL SPLIT PUMPS,NA,AIMABLE
HS,25173803,AXLE HOUSINGS ( CARTE D'EMBRAYAGE),NA,AIMABLE
HS,2517380300,AXLE HOUSINGS ( CARTE D'EMBRAYAGE),NA,AIMABLE
HS,10161604,AZALEAS PLANTS,NA,AIMABLE
HS,1016160400,AZALEAS PLANTS,NA,AIMABLE
HS,51343116,AZIDOTHYMIDINE OR ZIDOVUDINE,NA,AIMABLE
HS,5134311600,AZIDOTHYMIDINE OR ZIDOVUDINE,NA,AIMABLE
HS,51282301,AZITHROMYCIN,NA,AIMABLE
HS,5128230100,AZITHROMYCIN,NA,AIMABLE
HS,56101800,BABY AND TODDLER FURNITURE AND ACCESSORIES,NA,AIMABLE
HS,42241802,BACK OR LUMBAR OR SACRAL ORTHOPEDIC SOFTGOODS,NA,AIMABLE
HS,4224180200,BACK OR LUMBAR OR SACRAL ORTHOPEDIC SOFTGOODS,NA,AIMABLE
HS,46182203,BACK SUPPORT RESTS,NA,AIMABLE
HS,4618220300,BACK SUPPORT RESTS,NA,AIMABLE
HS,83112500,BACKBONE CAPACITIES,NA,AIMABLE
HS,22101509,BACKHOES,NA,AIMABLE
HS,2210150900,BACKHOES,NA,AIMABLE
HS,46191612,BACKPACK WATER PUMP,NA,AIMABLE
HS,4619161200,BACKPACK WATER PUMP,NA,AIMABLE
HS,53121603,BACKPACKS,NA,AIMABLE
HS,5312160300,BACKPACKS,NA,AIMABLE
HS,41106501,BACTERIAL EXPRESSION KITS,NA,AIMABLE
HS,4110650100,BACTERIAL EXPRESSION KITS,NA,AIMABLE
HS,47101504,BACTERIAL REMOVAL EQUIPMENT,NA,AIMABLE
HS,4710150400,BACTERIAL REMOVAL EQUIPMENT,NA,AIMABLE
HS,12164000,BACTERICIDES,NA,AIMABLE
HS,55121804,BADGES OR BADGE HOLDERS,NA,AIMABLE
HS,5512180400,BADGES OR BADGE HOLDERS,NA,AIMABLE
HS,49161609,BADMINTON BIRDIES OR SHUTTLECOCKS,NA,AIMABLE
HS,4916160900,BADMINTON BIRDIES OR SHUTTLECOCKS,NA,AIMABLE
HS,49161602,BADMINTON RACKETS,NA,AIMABLE
HS,4916160200,BADMINTON RACKETS,NA,AIMABLE
HS,47101555,BAFFLE WALL,NA,AIMABLE
HS,4710155500,BAFFLE WALL,NA,AIMABLE
HS,40161508,BAG FILTERS,NA,AIMABLE
HS,4016150800,BAG FILTERS,NA,AIMABLE
HS,60131206,BAGPIPES,NA,AIMABLE
HS,6013120600,BAGPIPES,NA,AIMABLE
HS,24111500,BAGS,NA,AIMABLE
HS,60131434,BAK,NA,AIMABLE
HS,6013143400,BAK,NA,AIMABLE
HS,50181708,BAKING MIXES,NA,AIMABLE
HS,5018170800,BAKING MIXES,NA,AIMABLE
HS,50181700,BAKING MIXES AND SUPPLIES,NA,AIMABLE
HS,50181709,BAKING SUPPLIES,NA,AIMABLE
HS,5018170900,BAKING SUPPLIES,NA,AIMABLE
